age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
25,6,262245,1,11,4,14,3,4,0,3418,0,40,39,<=50K
24,2,349691,7,10,4,11,2,2,0,0,0,40,39,<=50K
34,4,174463,1,11,4,4,1,4,1,0,0,50,39,<=50K
63,6,445168,2,13,6,14,1,0,0,0,0,56,39,<=50K
28,2,33895,2,13,4,11,1,4,1,0,0,45,39,<=50K
36,2,214816,4,9,4,2,1,4,0,0,0,40,39,<=50K
24,2,229773,2,13,4,3,1,4,1,0,0,40,39,<=50K
51,3,166386,2,13,2,3,5,1,0,0,0,35,36,<=50K
44,2,266135,2,13,2,9,0,4,1,0,0,50,39,>50K
54,0,392502,7,10,2,9,0,4,1,0,0,40,39,>50K
61,2,73809,7,10,0,0,1,4,0,0,0,40,39,<=50K
51,2,193720,2,13,2,3,0,4,1,0,0,45,39,>50K
51,2,162944,4,9,2,2,0,4,1,0,0,40,39,<=50K
50,1,186888,4,9,2,3,5,2,0,0,0,40,39,>50K
24,2,192017,7,10,2,5,0,4,1,0,0,30,39,<=50K
52,2,202930,2,13,0,3,1,4,1,0,0,40,39,>50K
49,3,197332,7,10,2,11,0,4,1,0,0,60,39,<=50K
42,3,204033,2,13,2,0,5,4,0,0,0,35,0,<=50K
38,2,174242,7,10,2,12,0,4,1,0,0,40,39,>50K
39,0,99146,2,13,2,10,0,4,1,0,1887,60,39,>50K
52,4,102346,7,10,4,9,3,4,0,0,0,35,39,<=50K
25,2,181666,0,12,4,12,3,4,0,0,0,40,39,<=50K
50,2,207367,7,10,3,7,1,4,0,0,0,40,5,<=50K
50,2,202296,1,11,5,9,4,4,0,0,0,40,39,<=50K
48,0,94342,2,13,0,3,1,4,1,0,0,45,39,<=50K
30,2,41493,7,10,0,0,1,4,0,0,0,35,2,<=50K
29,4,164607,4,9,2,2,0,4,1,0,0,40,39,<=50K
52,4,41496,7,10,2,11,0,4,1,0,0,45,39,<=50K
63,2,143098,4,9,2,11,0,4,1,4064,0,40,39,<=50K
36,1,196529,5,14,2,9,5,4,0,0,0,40,39,>50K
24,2,157332,7,10,4,6,3,4,0,0,0,42,39,<=50K
30,1,154935,0,12,4,10,1,2,1,0,0,40,39,<=50K
23,2,223231,4,9,2,6,0,3,1,0,0,40,26,<=50K
28,2,94880,7,10,4,2,1,4,1,0,0,43,26,<=50K
20,2,309580,4,9,4,0,3,4,1,0,0,40,39,<=50K
27,2,376936,4,9,4,2,1,4,1,0,0,40,39,<=50K
42,2,179557,7,10,0,12,1,4,0,0,0,40,39,<=50K
21,2,105577,7,10,4,7,3,4,0,0,0,30,39,<=50K
51,2,224207,7,10,2,11,0,4,1,0,0,40,39,>50K
27,0,47907,2,13,4,0,1,4,0,0,0,40,39,<=50K
23,4,191283,4,9,4,13,3,4,1,0,0,40,39,<=50K
57,2,20953,7,10,2,11,0,4,1,0,1902,40,39,>50K
38,2,161141,4,9,0,13,1,4,1,0,0,40,39,<=50K
20,2,203003,4,9,4,13,2,4,1,0,0,40,39,<=50K
35,2,113322,1,11,2,11,0,4,1,0,0,40,39,<=50K
50,2,343847,4,9,2,10,0,4,1,0,0,38,39,>50K
45,2,214068,3,16,2,9,0,4,1,0,0,50,39,>50K
44,2,116632,5,14,2,3,0,4,1,0,0,50,39,>50K
23,2,240160,0,12,4,9,3,4,1,0,0,40,39,<=50K
23,3,284651,2,13,0,11,1,4,0,0,0,43,39,<=50K
39,5,141420,7,10,2,10,0,4,1,0,0,40,39,<=50K
19,2,42750,7,10,4,5,1,4,1,0,0,55,39,<=50K
54,2,165278,7,10,2,3,0,4,1,0,0,40,39,>50K
40,2,167265,5,14,0,9,1,4,1,0,0,43,39,<=50K
44,2,139907,7,10,4,11,3,4,1,0,0,50,39,<=50K
33,2,118941,2,13,2,3,5,4,0,0,0,32,39,>50K
32,2,198068,4,9,4,13,1,4,1,0,0,60,39,<=50K
47,4,236111,7,10,2,9,0,3,1,0,0,55,39,>50K
35,4,319831,7,10,2,4,0,4,1,0,0,60,39,<=50K
30,2,137606,4,9,2,13,0,4,1,5013,0,40,39,<=50K
35,6,61343,4,9,2,14,0,4,1,0,0,40,39,<=50K
53,4,34973,7,10,2,4,0,4,1,0,0,45,39,<=50K
41,2,323790,4,9,0,5,4,4,1,0,0,55,39,<=50K
57,2,319733,2,13,2,6,0,4,1,0,0,40,31,>50K
19,2,125591,7,10,4,7,3,4,0,0,0,40,39,<=50K
28,2,60772,2,13,4,3,3,4,0,0,0,45,39,<=50K
42,0,74680,5,14,0,0,1,4,1,0,2001,60,39,<=50K
29,4,141185,7,10,2,4,0,4,1,0,0,55,39,<=50K
41,2,70037,7,10,4,2,4,4,1,0,3004,60,0,>50K
40,2,343068,7,10,0,3,1,4,0,0,0,40,39,<=50K
36,4,177907,3,16,4,9,1,4,1,0,0,40,39,>50K
28,2,144063,4,9,2,3,0,4,1,0,0,40,39,<=50K
42,4,67065,4,9,2,4,0,4,1,0,0,60,39,<=50K
32,2,183356,4,9,4,2,3,4,1,0,0,40,39,<=50K
32,2,152940,0,12,4,0,3,4,1,0,0,30,39,<=50K
39,1,45607,4,9,2,10,0,4,1,0,0,56,39,<=50K
49,2,155489,2,13,2,2,0,4,1,0,0,40,39,<=50K
28,6,230704,4,9,4,14,1,2,1,0,0,40,39,<=50K
19,2,165115,4,9,4,11,1,4,0,0,0,40,39,<=50K
31,2,49923,4,9,2,13,0,4,1,0,0,40,39,<=50K
40,2,272240,4,9,0,6,1,4,0,0,0,40,39,<=50K
59,2,194290,4,9,2,4,0,4,1,0,0,48,39,<=50K
52,2,145548,0,12,2,10,0,4,1,0,0,40,39,>50K
27,2,175262,2,13,4,3,3,4,1,0,0,40,39,<=50K
45,1,37306,2,13,2,9,0,4,1,0,0,45,39,>50K
58,2,137547,2,13,2,7,0,1,1,0,0,40,35,<=50K
53,2,276515,2,13,4,3,3,4,1,0,0,40,5,<=50K
49,2,332355,4,9,2,3,0,4,1,0,0,40,39,<=50K
49,2,204057,0,12,0,3,1,4,0,0,0,40,39,<=50K
47,2,169092,5,14,0,9,4,4,0,0,0,50,39,>50K
28,2,230743,0,12,0,0,1,4,0,0,0,40,39,<=50K
20,2,190963,7,10,4,3,1,4,0,0,0,30,39,<=50K
28,2,212091,4,9,2,6,0,4,1,2580,0,40,39,<=50K
31,2,202822,7,10,0,0,4,2,0,0,0,40,39,<=50K
61,6,226989,7,10,3,14,1,4,1,0,0,40,39,<=50K
30,2,140011,1,11,2,5,0,4,1,0,0,53,39,<=50K
20,6,432376,7,10,4,14,3,4,1,0,0,40,11,<=50K
23,2,224424,2,13,4,7,3,4,1,0,0,40,39,<=50K
25,2,168943,2,13,2,3,5,4,0,0,0,30,39,>50K
30,2,156464,5,14,4,9,1,4,1,0,0,45,39,>50K
26,2,108542,4,9,4,2,3,4,1,0,0,35,39,<=50K
34,1,194325,4,9,2,13,0,4,1,0,0,45,39,<=50K
49,2,114797,2,13,0,3,4,2,0,0,0,40,39,<=50K
35,2,40135,7,10,2,5,0,4,1,0,2042,40,39,<=50K
38,2,204756,4,9,4,11,3,4,0,0,0,40,39,<=50K
33,2,163392,4,9,2,9,0,0,1,0,0,48,39,>50K
54,2,138845,7,10,4,7,1,4,0,0,0,40,39,<=50K
19,1,169853,4,9,4,2,3,4,1,0,0,40,39,<=50K
60,2,224097,4,9,2,2,0,4,1,0,0,40,39,<=50K
28,4,160786,4,9,4,2,3,4,1,0,0,40,39,<=50K
43,4,190044,4,9,2,11,0,4,1,0,0,40,39,<=50K
41,3,218302,2,13,2,11,0,4,1,0,0,60,39,>50K
25,2,206343,4,9,4,10,2,4,1,0,0,40,39,<=50K
27,2,36851,1,11,2,11,0,4,1,0,0,35,39,<=50K
29,2,148550,4,9,2,2,0,4,1,0,0,40,39,<=50K
55,2,157079,7,10,2,10,0,2,1,0,0,40,0,>50K
31,0,142470,2,13,4,3,1,2,0,0,0,40,39,<=50K
63,2,361631,5,14,5,9,1,4,0,0,0,40,39,>50K
59,2,179594,4,9,2,11,0,4,1,0,0,40,39,<=50K
42,2,254773,2,13,2,3,5,2,0,0,0,50,39,>50K
26,2,205428,7,10,2,11,0,4,1,0,0,45,39,<=50K
20,6,41183,7,10,4,14,3,4,0,0,0,30,39,<=50K
19,6,308064,4,9,4,14,1,2,0,0,0,40,39,<=50K
23,5,142547,4,9,2,3,0,4,1,0,0,40,39,<=50K
24,2,119704,4,9,2,0,5,4,0,0,0,40,39,<=50K
35,2,275364,2,13,0,12,4,4,1,7430,0,40,11,>50K
31,2,101562,4,9,2,6,5,4,0,0,0,55,39,<=50K
43,5,52849,2,13,2,9,0,4,1,0,0,40,39,<=50K
23,4,258298,2,13,4,0,3,4,1,0,2231,40,39,>50K
25,2,233777,4,9,4,13,2,4,1,0,0,40,0,<=50K
26,1,197530,5,14,3,9,1,4,0,0,0,40,39,<=50K
32,2,340940,2,13,2,3,0,4,1,0,0,40,39,<=50K
29,2,88432,1,11,2,2,0,4,1,0,0,50,39,<=50K
57,2,183810,7,10,2,9,0,4,1,0,0,40,39,>50K
35,2,175614,1,11,0,9,4,4,0,0,0,40,39,>50K
31,4,235237,7,10,2,11,0,2,1,0,0,60,39,>50K
60,2,227266,4,9,0,11,1,4,0,0,0,33,39,<=50K
21,2,146499,1,11,2,0,2,4,0,0,1579,40,39,<=50K
71,1,337064,5,14,6,9,1,4,0,0,0,40,39,<=50K
22,2,141003,1,11,4,7,3,4,1,0,0,30,39,<=50K
50,1,117791,4,9,0,0,1,4,0,0,0,40,39,<=50K
37,2,172846,7,10,2,11,0,4,1,0,0,45,39,>50K
23,2,73514,4,9,4,0,3,1,0,0,0,40,40,<=50K
74,2,211075,4,9,2,7,0,4,1,0,0,30,39,<=50K
59,2,43221,7,10,2,2,0,4,1,0,0,43,39,>50K
28,2,183780,4,9,2,13,0,4,1,0,1740,40,39,<=50K
45,2,26781,4,9,2,4,0,0,1,0,0,40,39,<=50K
32,2,153078,2,13,4,7,1,1,1,0,0,40,35,<=50K
34,2,181091,2,13,2,3,0,4,1,0,1977,45,39,>50K
39,2,231491,4,9,4,5,2,4,1,0,0,40,39,<=50K
29,5,95423,5,14,2,0,0,4,1,0,0,36,39,<=50K
22,2,234663,4,9,2,6,0,4,1,0,0,40,39,<=50K
46,2,328669,1,11,2,2,0,4,1,0,0,42,39,<=50K
51,2,143741,7,10,2,7,5,4,0,0,0,40,39,>50K
56,5,81954,4,9,0,0,1,4,0,0,0,40,39,<=50K
27,2,261375,2,13,4,0,3,2,0,0,0,40,39,<=50K
39,2,316211,2,13,4,9,1,4,1,0,0,40,39,>50K
45,0,88564,7,10,2,3,0,4,1,7688,0,40,39,>50K
37,2,61299,7,10,2,2,0,4,1,0,0,45,39,<=50K
33,2,113364,4,9,0,0,3,4,1,0,0,40,39,<=50K
33,2,214635,4,9,2,3,0,2,1,0,0,50,39,<=50K
48,2,115585,2,13,2,11,0,4,1,0,0,40,39,<=50K
32,2,194141,4,9,0,6,3,4,1,0,0,50,39,<=50K
20,2,89991,7,10,4,7,3,4,0,0,0,32,39,<=50K
35,2,101709,4,9,4,13,3,1,1,0,0,60,39,<=50K
21,2,206492,4,9,4,11,3,4,0,0,0,40,0,<=50K
45,2,275517,4,9,0,2,4,4,0,0,0,40,39,<=50K
32,2,128002,1,11,2,0,5,4,0,0,0,45,39,<=50K
55,2,189664,4,9,2,9,0,4,1,0,0,40,39,>50K
34,2,209808,7,10,2,0,0,4,1,0,0,40,39,>50K
33,2,176992,5,14,2,9,0,4,1,0,0,40,39,>50K
36,2,154669,2,13,4,3,3,4,1,0,0,55,39,<=50K
25,2,191271,4,9,4,0,3,4,0,0,0,40,39,<=50K
28,2,375482,2,13,4,11,1,4,1,0,0,40,39,<=50K
39,2,102953,2,13,2,11,0,4,1,7298,0,55,39,>50K
47,2,184005,4,9,0,3,1,0,0,3325,0,45,39,<=50K
49,3,30751,1,11,0,3,1,4,1,0,0,60,39,<=50K
22,2,145477,4,9,4,5,3,0,1,0,0,40,39,<=50K
31,2,91964,7,10,4,0,2,4,1,0,0,40,39,<=50K
19,2,218956,4,9,4,9,3,4,1,0,0,40,39,<=50K
37,4,241306,4,9,0,2,1,4,1,0,0,40,39,<=50K
60,6,251572,4,9,6,14,1,4,1,0,0,35,31,<=50K
54,1,182388,4,9,2,7,5,4,0,0,0,35,39,<=50K
23,2,205939,4,9,2,2,0,4,1,0,0,38,39,<=50K
41,2,151504,2,13,2,3,0,4,1,7688,0,50,39,>50K
22,2,131230,2,13,4,11,3,4,1,0,0,40,39,<=50K
22,2,61850,4,9,4,7,1,4,0,0,0,40,39,<=50K
38,2,104094,7,10,2,11,0,4,1,0,0,40,39,<=50K
29,2,105422,4,9,2,9,0,4,1,0,0,40,39,>50K
56,2,142182,1,11,2,2,0,4,1,0,0,45,39,>50K
62,3,200577,5,14,2,11,0,4,1,0,0,45,39,>50K
27,2,208703,4,9,4,10,3,4,1,0,0,40,24,<=50K
55,6,193895,4,9,0,14,1,4,0,0,0,40,9,<=50K
25,2,272428,4,9,4,11,1,4,1,4416,0,42,39,<=50K
26,2,288592,4,9,4,0,1,4,0,0,0,40,39,<=50K
43,2,266439,4,9,0,6,1,4,1,0,0,45,39,<=50K
53,0,276868,5,14,2,0,0,4,1,0,0,40,39,>50K
43,2,131435,2,13,0,7,1,4,0,0,0,40,39,<=50K
56,2,175127,4,9,0,2,4,4,1,0,0,35,39,<=50K
25,2,277444,2,13,2,11,0,4,1,0,0,50,39,<=50K
60,2,63296,5,14,0,9,2,2,1,0,0,40,39,<=50K
28,2,96337,7,10,4,0,1,4,0,0,0,40,39,<=50K
21,2,221955,4,9,4,6,4,4,1,0,0,40,26,<=50K
40,2,197923,2,13,4,0,4,2,0,2977,0,40,39,<=50K
32,5,230224,0,12,2,7,0,4,1,0,0,35,39,<=50K
55,2,231738,4,9,0,11,1,4,0,0,0,40,9,<=50K
33,1,198183,2,13,4,9,1,4,0,0,0,50,39,>50K
43,4,183479,4,9,2,2,0,4,1,0,0,30,39,<=50K
35,2,165767,7,10,2,6,0,4,1,0,0,40,39,<=50K
39,1,139364,2,13,2,9,0,4,1,0,0,35,39,>50K
19,2,227491,4,9,4,11,1,1,0,0,0,40,39,<=50K
25,2,222254,4,9,4,7,1,2,0,0,0,40,39,<=50K
27,2,29261,0,12,4,2,4,4,1,0,0,40,39,<=50K
39,2,174368,4,9,2,0,5,4,0,0,0,40,39,>50K
34,2,110622,2,13,4,3,1,1,0,0,0,40,30,<=50K
20,6,201680,7,10,4,14,3,4,1,0,0,35,39,<=50K
43,1,98130,2,13,0,9,3,4,0,0,0,39,39,<=50K
62,6,235521,4,9,2,14,0,4,1,0,0,48,39,<=50K
31,4,349148,7,10,2,6,0,4,1,0,0,48,39,<=50K
42,5,117583,3,16,0,9,1,4,0,8614,0,60,39,>50K
26,2,164583,4,9,0,11,4,4,0,0,0,30,39,<=50K
25,2,49092,2,13,4,7,3,4,1,0,0,40,39,<=50K
54,1,186884,7,10,2,13,0,2,1,0,0,30,39,<=50K
44,5,167265,5,14,2,9,0,4,1,0,0,60,39,>50K
34,5,34104,5,14,2,9,0,4,1,7688,0,38,39,>50K
21,3,265116,7,10,4,3,1,4,1,0,0,40,39,<=50K
33,2,158416,4,9,4,6,1,4,1,0,0,40,39,<=50K
40,3,169878,0,12,2,3,5,4,0,0,0,40,39,>50K
44,2,296728,5,14,2,3,0,4,1,0,0,40,39,>50K
33,1,342458,0,12,0,10,1,4,1,0,0,56,39,<=50K
21,1,38771,7,10,4,0,3,4,1,0,0,40,39,<=50K
35,4,269300,2,13,4,7,1,2,0,0,0,60,39,<=50K
43,2,111483,7,10,2,11,0,4,1,7298,0,40,39,>50K
51,1,33863,5,14,2,9,0,4,1,0,0,45,39,<=50K
29,2,132874,4,9,2,2,0,4,1,0,0,40,39,<=50K
51,1,277024,4,9,5,10,1,2,1,0,0,40,39,<=50K
35,2,112160,4,9,2,11,0,4,1,0,0,40,39,<=50K
57,3,257200,7,10,2,3,0,4,1,0,0,40,39,>50K
37,2,201319,7,10,5,7,4,4,0,0,0,40,39,<=50K
38,2,114079,4,9,2,11,0,4,1,0,0,44,39,<=50K
45,2,230979,7,10,3,0,1,4,0,0,0,40,39,<=50K
27,2,292472,7,10,2,9,0,1,1,0,0,40,1,>50K
30,2,172403,4,9,0,2,1,4,1,0,0,30,39,<=50K
46,2,191357,2,13,2,12,0,4,1,0,0,40,39,<=50K
60,2,389254,4,9,2,11,0,4,1,0,0,40,39,>50K
30,2,303867,4,9,5,13,1,4,1,0,0,44,39,<=50K
47,2,164113,7,10,2,2,0,2,1,7688,0,40,39,>50K
39,2,111499,2,13,4,3,1,4,0,0,0,40,39,<=50K
42,2,266084,7,10,2,2,0,4,1,7298,0,45,39,>50K
27,2,61580,7,10,0,0,2,4,0,0,0,40,39,<=50K
44,2,231348,7,10,0,11,1,4,1,0,0,40,39,<=50K
33,2,164748,2,13,2,13,0,4,1,0,0,40,39,<=50K
54,2,205337,2,13,4,3,1,4,1,0,0,50,39,>50K
58,4,54566,7,10,2,4,0,4,1,0,0,35,39,<=50K
45,2,34419,2,13,4,13,1,4,1,0,0,30,39,<=50K
59,2,116442,7,10,2,6,0,4,1,0,0,50,39,<=50K
29,2,290740,0,12,4,8,1,4,0,0,0,50,39,<=50K
27,2,255582,4,9,4,6,1,4,0,0,0,40,39,<=50K
44,2,169397,4,9,2,2,0,4,1,0,0,40,39,>50K
27,2,329005,4,9,4,2,3,4,1,0,0,40,39,<=50K
33,2,123253,2,13,2,3,0,4,1,0,0,55,39,>50K
55,2,81865,1,11,0,0,4,2,0,0,0,40,39,<=50K
32,4,173314,1,11,2,9,0,3,1,0,0,60,39,<=50K
31,2,34572,1,11,2,5,0,4,1,0,0,45,39,<=50K
30,2,149184,2,13,2,3,0,4,1,0,0,45,39,>50K
28,2,308709,2,13,4,11,1,4,0,0,0,48,39,<=50K
30,4,257295,7,10,4,11,2,1,1,0,2258,40,35,<=50K
29,2,168479,5,14,2,9,0,4,1,0,0,40,39,>50K
60,2,338345,4,9,2,2,0,4,1,0,0,45,39,>50K
31,2,177675,2,13,2,9,0,4,1,0,0,40,39,<=50K
26,2,262617,4,9,4,2,2,4,1,2597,0,40,39,<=50K
24,2,200997,4,9,4,5,3,4,1,0,0,45,39,<=50K
29,2,176683,2,13,4,11,1,4,1,0,0,50,39,>50K
44,2,376072,4,9,2,12,0,4,1,0,0,45,39,>50K
34,1,177675,2,13,2,3,0,4,1,0,0,55,39,>50K
59,2,348430,2,13,2,9,0,4,1,0,1902,43,39,>50K
55,1,123382,1,11,5,9,4,2,0,0,0,35,39,<=50K
39,3,151029,4,9,2,3,0,4,1,0,0,40,39,>50K
35,2,148903,4,9,0,11,4,4,0,0,0,40,39,<=50K
39,1,301614,1,11,2,10,0,4,1,0,0,48,39,>50K
47,2,176319,4,9,2,11,3,4,0,0,0,38,39,>50K
53,5,53197,3,16,2,0,0,4,1,0,0,50,39,>50K
35,2,204527,5,14,4,2,1,4,1,0,0,50,39,>50K
44,2,476391,7,10,0,4,1,4,0,0,0,40,39,<=50K
26,2,306225,2,13,4,3,1,1,0,0,0,40,31,<=50K
23,2,292023,4,9,4,3,1,4,1,0,0,45,39,<=50K
49,3,187563,7,10,2,13,0,4,1,0,0,50,39,>50K
36,2,176101,7,10,4,2,3,4,1,2174,0,60,39,<=50K
21,2,216070,0,12,2,0,5,0,0,0,0,46,39,>50K
54,4,105010,2,13,2,3,0,4,1,0,0,40,39,>50K
43,2,198203,7,10,3,7,1,2,0,0,0,40,39,<=50K
35,1,215419,7,10,0,0,4,4,0,0,0,40,39,<=50K
31,2,120460,7,10,2,4,0,4,1,0,0,50,39,>50K
46,2,199316,7,10,2,2,2,1,1,0,0,40,19,<=50K
46,2,146919,4,9,5,11,1,4,0,0,0,40,39,<=50K
56,2,174744,4,9,2,7,0,4,1,0,0,40,39,<=50K
21,2,249957,4,9,4,0,3,4,1,0,0,40,39,<=50K
51,2,146574,5,14,2,3,0,4,1,0,0,50,39,>50K
19,2,63363,7,10,4,11,3,4,0,0,0,30,39,<=50K
25,2,190107,2,13,4,2,3,4,1,0,0,40,39,<=50K
37,2,126569,5,14,2,12,0,4,1,0,0,60,39,>50K
40,2,115161,4,9,2,13,0,4,1,0,0,30,39,<=50K
38,2,256864,4,9,2,12,0,4,1,0,0,50,39,>50K
34,2,249948,7,10,0,7,1,4,0,0,0,34,39,<=50K
46,0,31141,7,10,0,13,1,4,1,0,0,40,39,<=50K
30,2,164190,4,9,4,0,1,4,1,0,0,38,0,<=50K
45,5,67544,5,14,0,10,1,4,1,0,0,50,39,<=50K
32,4,174789,2,13,2,9,0,4,1,0,0,50,39,>50K
35,2,199753,4,9,4,6,3,4,1,0,0,48,39,<=50K
62,2,122246,7,10,4,2,1,4,0,8614,0,39,39,>50K
56,6,188166,4,9,2,14,0,4,1,0,0,40,39,<=50K
50,2,96586,1,11,2,7,0,4,1,0,0,40,39,<=50K
25,2,189590,2,13,4,12,1,4,1,0,0,40,39,<=50K
41,2,140590,7,10,4,11,1,2,1,0,0,33,39,<=50K
33,2,260782,7,10,2,2,0,4,1,0,0,41,39,>50K
38,2,169926,0,12,2,3,5,4,0,0,1902,40,39,>50K
37,5,151322,2,13,4,9,1,4,1,0,0,40,39,<=50K
56,2,192869,4,9,2,6,0,4,1,0,0,40,39,>50K
53,1,228723,4,9,0,2,1,3,1,0,0,40,0,>50K
33,2,192644,4,9,5,5,4,4,1,0,0,35,33,<=50K
54,2,43269,4,9,2,13,0,4,1,0,0,50,39,>50K
30,2,190040,2,13,4,6,1,4,0,0,0,40,39,<=50K
51,2,306108,3,16,4,9,1,4,1,0,0,40,39,>50K
30,2,220148,4,9,2,2,0,4,1,0,1848,50,39,>50K
30,2,381645,2,13,4,9,1,4,1,0,0,50,39,<=50K
30,2,213722,7,10,4,11,1,4,1,0,0,50,39,>50K
35,2,112271,5,14,2,0,0,4,1,0,0,40,39,<=50K
40,2,208277,7,10,0,0,3,4,0,0,0,44,39,>50K
38,5,352628,2,13,0,9,1,4,0,0,0,40,39,<=50K
32,2,249550,7,10,4,9,1,4,1,0,0,44,39,<=50K
49,2,178749,5,14,3,0,4,4,0,0,0,40,39,<=50K
60,2,167670,2,13,2,9,0,4,1,0,0,35,39,<=50K
41,2,163322,2,13,0,12,1,4,0,0,0,30,0,<=50K
24,2,152189,4,9,4,2,3,4,1,0,0,40,39,<=50K
53,2,106176,5,14,2,11,0,4,1,7298,0,60,39,>50K
69,5,159191,7,10,6,0,1,4,0,0,810,38,39,<=50K
71,6,250263,7,10,2,14,0,4,1,3432,0,30,39,<=50K
41,2,78410,4,9,2,0,5,4,0,0,0,40,39,>50K
32,2,131379,4,9,4,7,3,4,0,0,0,40,39,<=50K
59,2,380357,2,13,0,3,1,4,1,0,0,40,39,<=50K
31,2,79190,4,9,4,7,3,4,0,0,0,35,39,<=50K
40,2,342164,4,9,5,0,4,4,0,0,0,37,39,<=50K
44,2,182616,1,11,2,12,0,4,1,0,0,40,39,>50K
63,2,339473,7,10,0,11,1,4,0,0,0,60,39,<=50K
23,2,149224,4,9,4,11,1,4,1,0,0,40,39,<=50K
56,2,286487,4,9,2,2,0,4,1,2885,0,45,39,<=50K
39,2,305597,4,9,2,2,0,4,1,0,0,40,39,>50K
30,4,188798,4,9,0,7,4,4,0,0,0,40,39,<=50K
43,4,240170,2,13,2,3,0,4,1,0,0,50,11,<=50K
31,2,459465,7,10,4,2,1,4,1,0,0,50,39,<=50K
44,1,162506,5,14,2,9,0,4,1,0,0,35,39,<=50K
43,4,145441,6,15,2,9,0,4,1,0,0,30,39,>50K
41,2,27444,7,10,2,0,0,4,1,0,0,46,39,>50K
43,2,195258,4,9,2,0,0,4,1,0,0,40,39,>50K
47,5,55272,7,10,2,2,0,4,1,0,0,40,39,>50K
38,4,164526,6,15,4,9,1,4,1,0,2824,45,39,>50K
46,2,27802,1,11,2,6,0,4,1,0,0,40,39,<=50K
19,5,165289,7,10,4,7,3,4,0,0,0,40,39,<=50K
24,2,317175,2,13,2,11,0,4,1,0,0,45,39,>50K
37,2,170408,1,11,0,6,1,4,0,0,0,30,39,<=50K
28,6,55950,2,13,4,14,3,2,0,0,0,40,11,<=50K
40,2,76625,4,9,0,2,4,4,1,0,0,40,39,<=50K
27,2,366066,0,12,4,11,3,4,0,0,0,40,39,<=50K
22,2,349368,4,9,4,0,2,4,0,0,0,40,39,<=50K
32,2,373263,4,9,2,3,5,4,0,0,0,40,39,<=50K
20,2,161978,4,9,5,6,3,4,1,0,0,40,39,<=50K
46,1,109089,6,15,2,10,0,4,1,0,0,40,39,>50K
46,2,110151,1,11,0,3,4,4,0,0,0,45,39,<=50K
26,2,34110,7,10,4,10,1,4,1,0,0,44,39,<=50K
47,4,118506,2,13,2,3,3,4,1,0,0,60,39,<=50K
34,4,353881,4,9,2,3,0,4,1,0,0,60,39,<=50K
28,2,190367,4,9,2,6,0,4,1,0,0,45,39,<=50K
23,2,179413,4,9,2,2,0,4,1,0,0,40,39,<=50K
31,2,273818,7,10,2,7,0,4,1,0,0,55,26,<=50K
42,2,196001,4,9,5,0,4,4,0,0,0,40,39,<=50K
30,2,72630,2,13,4,9,1,4,1,0,0,50,39,<=50K
27,2,50295,7,10,2,13,0,4,1,0,0,48,39,<=50K
56,4,172618,2,13,2,9,0,4,1,7688,0,40,39,>50K
41,2,202168,7,10,2,3,0,4,1,0,0,60,39,>50K
61,2,176839,4,9,2,6,0,4,1,0,0,40,39,<=50K
47,2,176140,4,9,0,3,4,2,0,0,0,40,39,>50K
48,2,355320,2,13,2,9,0,4,1,0,0,45,2,>50K
56,2,182460,4,9,2,5,0,4,1,0,0,40,39,>50K
50,2,69345,1,11,2,13,0,4,1,3103,0,55,39,>50K
57,4,102058,5,14,2,9,0,4,1,0,0,40,39,>50K
20,2,165804,7,10,4,0,3,3,0,0,0,40,39,<=50K
46,2,318259,1,11,0,12,2,4,0,0,0,36,39,<=50K
21,2,117606,7,10,4,9,1,4,0,0,0,40,39,<=50K
37,2,170718,4,9,2,3,0,4,1,0,0,40,39,<=50K
42,2,413297,7,10,2,12,0,4,1,0,0,40,39,<=50K
20,2,190457,4,9,4,7,3,4,0,0,0,30,39,<=50K
54,2,88278,3,16,2,9,0,4,1,0,1977,50,39,>50K
50,2,123429,7,10,2,2,0,4,1,0,0,40,39,>50K
49,0,420282,7,10,4,0,4,2,0,0,0,40,39,<=50K
48,2,498325,0,12,2,13,0,4,1,0,0,50,39,<=50K
24,2,248533,7,10,4,11,2,2,0,0,0,40,39,<=50K
46,2,137354,5,14,2,12,0,1,1,0,0,40,30,>50K
42,2,272910,4,9,0,7,1,4,0,0,0,40,39,<=50K
52,3,206054,7,10,2,2,0,4,1,0,0,40,39,<=50K
58,1,92141,0,12,6,0,1,2,0,0,0,40,39,<=50K
37,2,163199,7,10,0,12,1,0,0,0,0,40,39,<=50K
34,2,195860,4,9,2,2,0,4,1,0,0,40,39,<=50K
26,2,115717,7,10,2,0,0,4,1,0,2051,40,39,<=50K
33,2,221762,7,10,4,9,1,2,1,0,0,40,39,<=50K
23,2,133239,1,11,4,12,1,4,0,0,0,40,39,<=50K
26,0,169101,7,10,4,12,3,4,0,0,0,40,39,<=50K
33,2,159442,2,13,2,7,5,4,0,0,0,40,39,<=50K
24,2,174461,7,10,4,3,3,4,0,0,0,45,39,<=50K
52,5,447579,4,9,0,0,1,4,0,0,0,40,9,<=50K
27,6,308995,7,10,0,14,3,2,0,0,0,40,39,<=50K
35,2,161141,4,9,2,6,0,4,1,0,0,40,39,<=50K
35,2,212465,4,9,2,2,0,4,1,0,0,40,39,>50K
